# Rescue Logfile. Created by GNU ddrescue version 1.14
# Command line: ddrescue -b 2048 -i 127100M /dev/sdd2 rescue.img rescue.log
# current_pos  current_status
0x1DDBF13000     *
#      pos        size  status
0x1F0DFEC000  0x0006C000  +
0x1F0E058000  0x00004000  *
0x1F0E05C000  0x0006B000  +
0x1F0E0C7000  0x00005000  *
0x1F0E0CC000  0x00069000  +
0x1F0E135000  0x00007000  *
0x1F0E13C000  0x000E5000  +
0x1F0E221000  0x0000B000  *
0x1F0E22C000  0x00063000  +
0x1F0E28F000  0x0000D000  *
0x1F0E29C000  0x00062000  +
0x1F0E2FE000  0x0000E000  *
0x1F0E30C000  0x00060000  +
0x1F0E36C000  0x00010000  *
0x1F0E37C000  0x0005E000  +
0x1F0E3DA000  0x00002000  *
0x1F0E3DC000  0x0006C000  +
0x1F0E448000  0x00004000  *
0x1F0E44C000  0x0006B000  +
0x1F0E4B7000  0x00005000  *
0x1F0E4BC000  0x00069000  +
0x1F0E525000  0x00007000  *
0x1F0E52C000  0x000E5000  +
0x1F0E611000  0x0000B000  *
0x1F0E61C000  0x00063000  +
0x1F0E67F000  0x0000D000  *
0x1F0E68C000  0x00062000  +
0x1F0E6EE000  0x0000E000  *
0x1F0E6FC000  0x00060000  +
0x1F0E75C000  0x00010000  *
0x1F0E76C000  0x0005E000  +
0x1F0E7CA000  0x00002000  *
0x1F0E7CC000  0x0006C000  +
0x1F0E838000  0x00004000  *
0x1F0E83C000  0x0006B000  +
0x1F0E8A7000  0x00005000  *
0x1F0E8AC000  0x00069000  +
0x1F0E915000  0x00007000  *
0x1F0E91C000  0x000E5000  +
0x1F0EA01000  0x0000B000  *
0x1F0EA0C000  0x00063000  +
0x1F0EA6F000  0x0000D000  *
0x1F0EA7C000  0x00062000  +
0x1F0EADE000  0x0000E000  *
0x1F0EAEC000  0x00060000  +
0x1F0EB4C000  0x00010000  *
0x1F0EB5C000  0x0005E000  +
0x1F0EBBA000  0x00002000  *
0x1F0EBBC000  0x0006C000  +
0x1F0EC28000  0x00004000  *
0x1F0EC2C000  0x0006B000  +
0x1F0EC97000  0x00005000  *
0x1F0EC9C000  0x00069000  +
0x1F0ED05000  0x00007000  *
0x1F0ED0C000  0x000E5000  +
0x1F0EDF1000  0x0000B000  *
0x1F0EDFC000  0x00063000  +
0x1F0EE5F000  0x0000D000  *
0x1F0EE6C000  0x00062000  +
0x1F0EECE000  0x0000E000  *
0x1F0EEDC000  0x00060000  +
0x1F0EF3C000  0x00010000  *
0x1F0EF4C000  0x0005E000  +
0x1F0EFAA000  0x00002000  *
0x1F0EFAC000  0x0006C000  +
0x1F0F018000  0x00004000  *
0x1F0F01C000  0x0006B000  +
0x1F0F087000  0x00005000  *
0x1F0F08C000  0x00069000  +
0x1F0F0F5000  0x00007000  *
0x1F0F0FC000  0x000E5000  +
0x1F0F1E1000  0x0000B000  *
0x1F0F1EC000  0x00063000  +
0x1F0F24F000  0x0000D000  *
0x1F0F25C000  0x00062000  +
0x1F0F2BE000  0x0000E000  *
0x1F0F2CC000  0x00060000  +
0x1F0F32C000  0x00010000  *
0x1F0F33C000  0x0005E000  +
0x1F0F39A000  0x00002000  *
0x1F0F39C000  0x0006C000  +
0x1F0F408000  0x00004000  *
0x1F0F40C000  0x0006B000  +
0x1F0F477000  0x00005000  *
0x1F0F47C000  0x00069000  +
0x1F0F4E5000  0x00007000  *
0x1F0F4EC000  0x000E5000  +
0x1F0F5D1000  0x0000B000  *
0x1F0F5DC000  0x00063000  +
0x1F0F63F000  0x0000D000  *
0x1F0F64C000  0x00062000  +
0x1F0F6AE000  0x0000E000  *
0x1F0F6BC000  0x00060000  +
0x1F0F71C000  0x00010000  *
0x1F0F72C000  0x0D91F000  +
0x1F1D04B000  0x00001000  *
0x1F1D04C000  0x0006D000  +
0x1F1D0B9000  0x00003000  *
0x1F1D0BC000  0x0006B000  +
0x1F1D127000  0x00005000  *
0x1F1D12C000  0x00069000  +
0x1F1D195000  0x00007000  *
0x1F1D19C000  0x00068000  +
0x1F1D204000  0x00008000  *
0x1F1D20C000  0x00066000  +
0x1F1D272000  0x0000A000  *
0x1F1D27C000  0x00064000  +
0x1F1D2E0000  0x0000C000  *
0x1F1D2EC000  0x000E0000  +
0x1F1D3CC000  0x00010000  *
0x1F1D3DC000  0x0005F000  +
0x1F1D43B000  0x00001000  *
0x1F1D43C000  0x0006D000  +
0x1F1D4A9000  0x00003000  *
0x1F1D4AC000  0x0006B000  +
0x1F1D517000  0x00005000  *
0x1F1D51C000  0x00069000  +
0x1F1D585000  0x00007000  *
0x1F1D58C000  0x00068000  +
0x1F1D5F4000  0x00008000  *
0x1F1D5FC000  0x000D4000  +
0x1F1D6D0000  0x0000C000  *
0x1F1D6DC000  0x000E0000  +
0x1F1D7BC000  0x00010000  *
0x1F1D7CC000  0x0005F000  +
0x1F1D82B000  0x00001000  *
0x1F1D82C000  0x000DB000  +
0x1F1D907000  0x00005000  *
0x1F1D90C000  0x0006A000  +
0x1F1D976000  0x00006000  *
0x1F1D97C000  0x00068000  +
0x1F1D9E4000  0x00008000  *
0x1F1D9EC000  0x00066000  +
0x1F1DA52000  0x0000A000  *
0x1F1DA5C000  0x00065000  +
0x1F1DAC1000  0x0000B000  *
0x1F1DACC000  0x000E1000  +
0x1F1DBAD000  0x0000F000  *
0x1F1DBBC000  0x0013C000  +
0x1F1DCF8000  0x00004000  *
0x1F1DCFC000  0x0006A000  +
0x1F1DD66000  0x00006000  *
0x1F1DD6C000  0x00068000  +
0x1F1DDD4000  0x00008000  *
0x1F1DDDC000  0x00066000  +
0x1F1DE42000  0x0000A000  *
0x1F1DE4C000  0x00065000  +
0x1F1DEB1000  0x0000B000  *
0x1F1DEBC000  0x000E1000  +
0x1F1DF9D000  0x0000F000  *
0x1F1DFAC000  0x0005F000  +
0x1F1E00B000  0x00001000  *
0x1F1E00C000  0x0006D000  +
0x1F1E079000  0x00003000  *
0x1F1E07C000  0x0006C000  +
0x1F1E0E8000  0x00004000  *
0x1F1E0EC000  0x0006A000  +
0x1F1E156000  0x00006000  *
0x1F1E15C000  0x00068000  +
0x1F1E1C4000  0x00008000  *
0x1F1E1CC000  0x00066000  +
0x1F1E232000  0x0000A000  *
0x1F1E23C000  0x00065000  +
0x1F1E2A1000  0x0000B000  *
0x1F1E2AC000  0x000E1000  +
0x1F1E38D000  0x0000F000  *
0x1F1E39C000  0x0005F000  +
0x1F1E3FB000  0x00001000  *
0x1F1E3FC000  0x0006D000  +
0x1F1E469000  0x00003000  *
0x1F1E46C000  0x0006C000  +
0x1F1E4D8000  0x00004000  *
0x1F1E4DC000  0x0006A000  +
0x1F1E546000  0x00006000  *
0x1F1E54C000  0x00068000  +
0x1F1E5B4000  0x00008000  *
0x1F1E5BC000  0x00066000  +
0x1F1E622000  0x0000A000  *
0x1F1E62C000  0x00065000  +
0x1F1E691000  0x0000B000  *
0x1F1E69C000  0x000E1000  +
0x1F1E77D000  0x0000F000  *
0x1F1E78C000  0x0005F000  +
0x1F1E7EB000  0x00001000  *
0x1F1E7EC000  0x0006D000  +
0x1F1E859000  0x00003000  *
0x1F1E85C000  0x0006C000  +
0x1F1E8C8000  0x00004000  *
0x1F1E8CC000  0x0006A000  +
0x1F1E936000  0x00006000  *
0x1F1E93C000  0x00068000  +
0x1F1E9A4000  0x00008000  *
0x1F1E9AC000  0x00066000  +
0x1F1EA12000  0x0000A000  *
0x1F1EA1C000  0x00065000  +
0x1F1EA81000  0x0000B000  *
0x1F1EA8C000  0x000E1000  +
0x1F1EB6D000  0x0000F000  *
0x1F1EB7C000  0x0005F000  +
0x1F1EBDB000  0x00001000  *
0x1F1EBDC000  0x0006D000  +
0x1F1EC49000  0x00003000  *
0x1F1EC4C000  0x0006C000  +
0x1F1ECB8000  0x00004000  *
0x1F1ECBC000  0x0006A000  +
0x1F1ED26000  0x00006000  *
0x1F1ED2C000  0x00068000  +
0x1F1ED94000  0x00008000  *
0x1F1ED9C000  0x000D5000  +
0x1F1EE71000  0x0000B000  *
0x1F1EE7C000  0x0022C000  +
0x1F1F0A8000  0x00004000  *
0x1F1F0AC000  0x0006A000  +
0x1F1F116000  0x00006000  *
0x1F1F11C000  0x0B18F000  +
0x1F2A2AB000  0x00001000  *
0x1F2A2AC000  0x0006D000  +
0x1F2A319000  0x00003000  *
0x1F2A31C000  0x0006B000  +
0x1F2A387000  0x00005000  *
0x1F2A38C000  0x000E7000  +
0x1F2A473000  0x00009000  *
0x1F2A47C000  0x00066000  +
0x1F2A4E2000  0x0000A000  *
0x1F2A4EC000  0x00064000  +
0x1F2A550000  0x0000C000  *
0x1F2A55C000  0x00062000  +
0x1F2A5BE000  0x0000E000  *
0x1F2A5CC000  0x00060000  +
0x1F2A62C000  0x00010000  *
0x1F2A63C000  0x000CD000  +
0x1F2A709000  0x00003000  *
0x1F2A70C000  0x0006B000  +
0x1F2A777000  0x00005000  *
0x1F2A77C000  0x000E7000  +
0x1F2A863000  0x00009000  *
0x1F2A86C000  0x05506000  +
0x1F2FD72000  0x0000A000  *
0x1F2FD7C000  0x0DE63000  +
0x1F3DBDF000  0x0000C800  *
0x1F3DBEB800  0x00061800  +
0x1F3DC4D000  0x0000E800  *
0x1F3DC5B800  0x00060800  +
0x1F3DCBC000  0x0000F800  *
0x1F3DCCB800  0x0005E800  +
0x1F3DD2A000  0x00001800  *
0x1F3DD2B800  0x0006C800  +
0x1F3DD98000  0x00003800  *
0x1F3DD9B800  0x0006A800  +
0x1F3DE06000  0x00005800  *
0x1F3DE0B800  0x000E7800  +
0x1F3DEF3000  0x00008800  *
0x1F3DEFB800  0x00065800  +
0x1F3DF61000  0x0000A800  *
0x1F3DF6B800  0x00063800  +
0x1F3DFCF000  0x0000C800  *
0x1F3DFDB800  0x00061800  +
0x1F3E03D000  0x0000E800  *
0x1F3E04B800  0x00060800  +
0x1F3E0AC000  0x0000F800  *
0x1F3E0BB800  0x0005E800  +
0x1F3E11A000  0x00001800  *
0x1F3E11B800  0x0006C800  +
0x1F3E188000  0x00003800  *
0x1F3E18B800  0x0006A800  +
0x1F3E1F6000  0x00005800  *
0x1F3E1FB800  0x000E7800  +
0x1F3E2E3000  0x00008800  *
0x1F3E2EB800  0x00065800  +
0x1F3E351000  0x0000A800  *
0x1F3E35B800  0x00063800  +
0x1F3E3BF000  0x0000C800  *
0x1F3E3CB800  0x00061800  +
0x1F3E42D000  0x0000E800  *
0x1F3E43B800  0x00060800  +
0x1F3E49C000  0x0000F800  *
0x1F3E4AB800  0x0005E800  +
0x1F3E50A000  0x00001800  *
0x1F3E50B800  0x0006C800  +
0x1F3E578000  0x00003800  *
0x1F3E57B800  0x0006A800  +
0x1F3E5E6000  0x00005800  *
0x1F3E5EB800  0x000E7800  +
0x1F3E6D3000  0x00008800  *
0x1F3E6DB800  0x00065800  +
0x1F3E741000  0x0000A800  *
0x1F3E74B800  0x00063800  +
0x1F3E7AF000  0x0000C800  *
0x1F3E7BB800  0x00061800  +
0x1F3E81D000  0x0000E800  *
0x1F3E82B800  0x00060800  +
0x1F3E88C000  0x0000F800  *
0x1F3E89B800  0x0005E800  +
0x1F3E8FA000  0x00001800  *
0x1F3E8FB800  0x0006C800  +
0x1F3E968000  0x00003800  *
0x1F3E96B800  0x0006A800  +
0x1F3E9D6000  0x00005800  *
0x1F3E9DB800  0x000E7800  +
0x1F3EAC3000  0x00008800  *
0x1F3EACB800  0x00065800  +
0x1F3EB31000  0x0000A800  *
0x1F3EB3B800  0x00063800  +
0x1F3EB9F000  0x0000C800  *
0x1F3EBAB800  0x00061800  +
0x1F3EC0D000  0x0000E800  *
0x1F3EC1B800  0x00060800  +
0x1F3EC7C000  0x0000F800  *
0x1F3EC8B800  0x0005E800  +
0x1F3ECEA000  0x00001800  *
0x1F3ECEB800  0x0006C800  +
0x1F3ED58000  0x00003800  *
0x1F3ED5B800  0x0006A800  +
0x1F3EDC6000  0x00005800  *
0x1F3EDCB800  0x000E7800  +
0x1F3EEB3000  0x00008800  *
0x1F3EEBB800  0x00065800  +
0x1F3EF21000  0x0000A800  *
0x1F3EF2B800  0x00063800  +
0x1F3EF8F000  0x0000C800  *
0x1F3EF9B800  0x00061800  +
0x1F3EFFD000  0x0000E800  *
0x1F3F00B800  0x00060800  +
0x1F3F06C000  0x0000F800  *
0x1F3F07B800  0x0005E800  +
0x1F3F0DA000  0x00001800  *
0x1F3F0DB800  0x0006C800  +
0x1F3F148000  0x00003800  *
0x1F3F14B800  0x0006A800  +
0x1F3F1B6000  0x00005800  *
0x1F3F1BB800  0x000E7800  +
0x1F3F2A3000  0x00008800  *
0x1F3F2AB800  0x00065800  +
0x1F3F311000  0x0000A800  *
0x1F3F31B800  0x00063800  +
0x1F3F37F000  0x0000C800  *
0x1F3F38B800  0x00061800  +
0x1F3F3ED000  0x0000E800  *
0x1F3F3FB800  0x00060800  +
0x1F3F45C000  0x0000F800  *
0x1F3F46B800  0x0005E800  +
0x1F3F4CA000  0x00001800  *
0x1F3F4CB800  0x0006C800  +
0x1F3F538000  0x00003800  *
0x1F3F53B800  0x0006A800  +
0x1F3F5A6000  0x00005800  *
0x1F3F5AB800  0x000E7800  +
0x1F3F693000  0x00008800  *
0x1F3F69B800  0x00065800  +
0x1F3F701000  0x0000A800  *
0x1F3F70B800  0x00063800  +
0x1F3F76F000  0x0000C800  *
0x1F3F77B800  0x00061800  +
0x1F3F7DD000  0x0000E800  *
0x1F3F7EB800  0x00060800  +
0x1F3F84C000  0x0000F800  *
0x1F3F85B800  0x0005E800  +
0x1F3F8BA000  0x00001800  *
0x1F3F8BB800  0x0006C800  +
0x1F3F928000  0x00003800  *
0x1F3F92B800  0x0006A800  +
0x1F3F996000  0x00005800  *
0x1F3F99B800  0x000E7800  +
0x1F3FA83000  0x00008800  *
0x1F3FA8B800  0x00065800  +
0x1F3FAF1000  0x0000A800  *
0x1F3FAFB800  0x00063800  +
0x1F3FB5F000  0x0000C800  *
0x1F3FB6B800  0x00061800  +
0x1F3FBCD000  0x0000E800  *
0x1F3FBDB800  0x00060800  +
0x1F3FC3C000  0x0000F800  *
0x1F3FC4B800  0x0005E800  +
0x1F3FCAA000  0x00001800  *
0x1F3FCAB800  0x0006C800  +
0x1F3FD18000  0x00003800  *
0x1F3FD1B800  0x0006A800  +
0x1F3FD86000  0x00005800  *
0x1F3FD8B800  0x000E7800  +
0x1F3FE73000  0x00008800  *
0x1F3FE7B800  0x00065800  +
0x1F3FEE1000  0x0000A800  *
0x1F3FEEB800  0x00063800  +
0x1F3FF4F000  0x0000C800  *
0x1F3FF5B800  0x00061800  +
0x1F3FFBD000  0x0000E800  *
0x1F3FFCB800  0x00060800  +
0x1F4002C000  0x0000F800  *
0x1F4003B800  0x0005E800  +
0x1F4009A000  0x00001800  *
0x1F4009B800  0x000DA800  +
0x1F40176000  0x00005800  *
0x1F4017B800  0x12ADA800  +
0x1F52C56000  0x00005800  *
0x1F52C5B800  0x03EC6800  +
0x1F56B22000  0x00009800  *
0x1F56B2B800  0x007D6800  +
0x1F57302000  0x00009800  *
0x1F5730B800  0x00378800  +
0x1F57684000  0x00007800  *
0x1F5768B800  0x00066800  +
0x1F576F2000  0x00009800  *
0x1F576FB800  0x00065800  +
0x1F57761000  0x0000A800  *
0x1F5776B800  0x00063800  +
0x1F577CF000  0x0000C800  *
0x1F577DB800  0x00061800  +
0x1F5783D000  0x0000E800  *
0x1F5784B800  0x0005F800  +
0x1F578AB000  0x00000800  *
0x1F578AB800  0x00000800  -
0x1F578AC000  0x00010000  *
0x1F578BC000  0x0005E000  +
0x1F5791A000  0x00002000  *
0x1F5791C000  0x0006C000  +
0x1F57988000  0x00004000  *
0x1F5798C000  0x000E8000  +
0x1F57A74000  0x00008000  *
0x1F57A7C000  0x00066000  +
0x1F57AE2000  0x0000A000  *
0x1F57AEC000  0x00065000  +
0x1F57B51000  0x0000B000  *
0x1F57B5C000  0x00063000  +
0x1F57BBF000  0x0000D000  *
0x1F57BCC000  0x000CF000  +
0x1F57C9B000  0x00001000  *
0x1F57C9C000  0x000DC000  +
0x1F57D78000  0x00004000  *
0x1F57D7C000  0x000E8000  +
0x1F57E64000  0x00008000  *
0x1F57E6C000  0x00066000  +
0x1F57ED2000  0x0000A000  *
0x1F57EDC000  0x00065000  +
0x1F57F41000  0x0000B000  *
0x1F57F4C000  0x00063000  +
0x1F57FAF000  0x0000D000  *
0x1F57FBC000  0x0013E000  +
0x1F580FA000  0x00002000  *
0x1F580FC000  0x0006C000  +
0x1F58168000  0x00004000  *
0x1F5816C000  0x000E8000  +
0x1F58254000  0x00008000  *
0x1F5825C000  0x00066000  +
0x1F582C2000  0x0000A000  *
0x1F582CC000  0x00065000  +
0x1F58331000  0x0000B000  *
0x1F5833C000  0x0013F000  +
0x1F5847B000  0x00001000  *
0x1F5847C000  0x0006E000  +
0x1F584EA000  0x00002000  *
0x1F584EC000  0x00158000  +
0x1F58644000  0x00008000  *
0x1F5864C000  0x0303F000  +
0x1F5B68B000  0x00001000  *
0x1F5B68C000  0x00159000  +
0x1F5B7E5000  0x00007000  *
0x1F5B7EC000  0x00068000  +
0x1F5B854000  0x00008000  *
0x1F5B85C000  0x00142000  +
0x1F5B99E000  0x0000E000  *
0x1F5B9AC000  0x003E2000  +
0x1F5BD8E000  0x0000E000  *
0x1F5BD9C000  0x00061000  +
0x1F5BDFD000  0x0000F000  *
0x1F5BE0C000  0x0005F000  +
0x1F5BE6B000  0x00001000  *
0x1F5BE6C000  0x000EB000  +
0x1F5BF57000  0x00005000  *
0x1F5BF5C000  0x00069000  +
0x1F5BFC5000  0x00007000  *
0x1F5BFCC000  0x00068000  +
0x1F5C034000  0x00008000  *
0x1F5C03C000  0x00066000  +
0x1F5C0A2000  0x0000A000  *
0x1F5C0AC000  0x00064000  +
0x1F5C110000  0x0000C000  *
0x1F5C11C000  0x00062000  +
0x1F5C17E000  0x0000E000  *
0x1F5C18C000  0x00061000  +
0x1F5C1ED000  0x0000F000  *
0x1F5C1FC000  0x0005F000  +
0x1F5C25B000  0x00001000  *
0x1F5C25C000  0x000EB000  +
0x1F5C347000  0x00005000  *
0x1F5C34C000  0x00069000  +
0x1F5C3B5000  0x00007000  *
0x1F5C3BC000  0x00068000  +
0x1F5C424000  0x00008000  *
0x1F5C42C000  0x00066000  +
0x1F5C492000  0x0000A000  *
0x1F5C49C000  0x00064000  +
0x1F5C500000  0x0000C000  *
0x1F5C50C000  0x00062000  +
0x1F5C56E000  0x0000E000  *
0x1F5C57C000  0x00061000  +
0x1F5C5DD000  0x0000F000  *
0x1F5C5EC000  0x0005F000  +
0x1F5C64B000  0x00001000  *
0x1F5C64C000  0x000EB000  +
0x1F5C737000  0x00005000  *
0x1F5C73C000  0x00069000  +
0x1F5C7A5000  0x00007000  *
0x1F5C7AC000  0x00068000  +
0x1F5C814000  0x00008000  *
0x1F5C81C000  0x00066000  +
0x1F5C882000  0x0000A000  *
0x1F5C88C000  0x00064000  +
0x1F5C8F0000  0x0000C000  *
0x1F5C8FC000  0x00062000  +
0x1F5C95E000  0x0000E000  *
0x1F5C96C000  0x00061000  +
0x1F5C9CD000  0x0000F000  *
0x1F5C9DC000  0x0005F000  +
0x1F5CA3B000  0x00001000  *
0x1F5CA3C000  0x000EB000  +
0x1F5CB27000  0x00005000  *
0x1F5CB2C000  0x00069000  +
0x1F5CB95000  0x00007000  *
0x1F5CB9C000  0x00068000  +
0x1F5CC04000  0x00008000  *
0x1F5CC0C000  0x00066000  +
0x1F5CC72000  0x0000A000  *
0x1F5CC7C000  0x00064000  +
0x1F5CCE0000  0x0000C000  *
0x1F5CCEC000  0x000D1000  +
0x1F5CDBD000  0x0000F000  *
0x1F5CDCC000  0x0005F000  +
0x1F5CE2B000  0x00001000  *
0x1F5CE2C000  0x000EB000  +
0x1F5CF17000  0x00005000  *
0x1F5CF1C000  0x00069000  +
0x1F5CF85000  0x00007000  *
0x1F5CF8C000  0x00068000  +
0x1F5CFF4000  0x00008000  *
0x1F5CFFC000  0x00066000  +
0x1F5D062000  0x0000A000  *
0x1F5D06C000  0x00064000  +
0x1F5D0D0000  0x0000C000  *
0x1F5D0DC000  0x00062000  +
0x1F5D13E000  0x0000E000  *
0x1F5D14C000  0x00061000  +
0x1F5D1AD000  0x0000F000  *
0x1F5D1BC000  0x0005F000  +
0x1F5D21B000  0x00001000  *
0x1F5D21C000  0x000EB000  +
0x1F5D307000  0x00005000  *
0x1F5D30C000  0x00069000  +
0x1F5D375000  0x00007000  *
0x1F5D37C000  0x00068000  +
0x1F5D3E4000  0x00008000  *
0x1F5D3EC000  0x00066000  +
0x1F5D452000  0x0000A000  *
0x1F5D45C000  0x00064000  +
0x1F5D4C0000  0x0000C000  *
0x1F5D4CC000  0x00062000  +
0x1F5D52E000  0x0000E000  *
0x1F5D53C000  0x00061000  +
0x1F5D59D000  0x0000F000  *
0x1F5D5AC000  0x0005F000  +
0x1F5D60B000  0x00001000  *
0x1F5D60C000  0x000EB000  +
0x1F5D6F7000  0x00005000  *
0x1F5D6FC000  0x00069000  +
0x1F5D765000  0x00007000  *
0x1F5D76C000  0x00068000  +
0x1F5D7D4000  0x00008000  *
0x1F5D7DC000  0x00066000  +
0x1F5D842000  0x0000A000  *
0x1F5D84C000  0x00064000  +
0x1F5D8B0000  0x0000C000  *
0x1F5D8BC000  0x00062000  +
0x1F5D91E000  0x0000E000  *
0x1F5D92C000  0x00061000  +
0x1F5D98D000  0x0000F000  *
0x1F5D99C000  0x0005F000  +
0x1F5D9FB000  0x00001000  *
0x1F5D9FC000  0x000EB000  +
0x1F5DAE7000  0x00005000  *
0x1F5DAEC000  0x00069000  +
0x1F5DB55000  0x00007000  *
0x1F5DB5C000  0x00068000  +
0x1F5DBC4000  0x00008000  *
0x1F5DBCC000  0x00066000  +
0x1F5DC32000  0x0000A000  *
0x1F5DC3C000  0x00064000  +
0x1F5DCA0000  0x0000C000  *
0x1F5DCAC000  0x00062000  +
0x1F5DD0E000  0x0000E000  *
0x1F5DD1C000  0x00061000  +
0x1F5DD7D000  0x0000F000  *
0x1F5DD8C000  0x0005F000  +
0x1F5DDEB000  0x00001000  *
0x1F5DDEC000  0x000EB000  +
0x1F5DED7000  0x00005000  *
0x1F5DEDC000  0x00069000  +
0x1F5DF45000  0x00007000  *
0x1F5DF4C000  0x02CCF000  +
0x1F60C1B000  0x00001000  *
0x1F60C1C000  0x0006D000  +
0x1F60C89000  0x00003000  *
0x1F60C8C000  0x00293000  +
0x1F60F1F000  0x0000D000  *
0x1F60F2C000  0x000DF000  +
0x1F6100B000  0x00001000  *
0x1F6100C000  0x00A06000  +
0x1F61A12000  0x0000A000  *
0x1F61A1C000  0x000D3000  +
0x1F61AEF000  0x0000D000  *
0x1F61AFC000  0x000DF000  +
0x1F61BDB000  0x00001000  *
0x1F61BDC000  0x0006D000  +
0x1F61C49000  0x00003000  *
0x1F61C4C000  0x0006B000  +
0x1F61CB7000  0x00005000  *
0x1F61CBC000  0x0006A000  +
0x1F61D26000  0x00006000  *
0x1F61D2C000  0x00068000  +
0x1F61D94000  0x00008000  *
0x1F61D9C000  0x000D4000  +
0x1F61E70000  0x0000C000  *
0x1F61E7C000  0x00063000  +
0x1F61EDF000  0x0000D000  *
0x1F61EEC000  0x000DF000  +
0x1F61FCB000  0x00001000  *
0x1F61FCC000  0x0006D000  +
0x1F62039000  0x00003000  *
0x1F6203C000  0x0006B000  +
0x1F620A7000  0x00005000  *
0x1F620AC000  0x0006A000  +
0x1F62116000  0x00006000  *
0x1F6211C000  0x00068000  +
0x1F62184000  0x00008000  *
0x1F6218C000  0x00066000  +
0x1F621F2000  0x0000A000  *
0x1F621FC000  0x00064000  +
0x1F62260000  0x0000C000  *
0x1F6226C000  0x00063000  +
0x1F622CF000  0x0000D000  *
0x1F622DC000  0x000DF000  +
0x1F623BB000  0x00001000  *
0x1F623BC000  0x0006D000  +
0x1F62429000  0x00003000  *
0x1F6242C000  0x0006B000  +
0x1F62497000  0x00005000  *
0x1F6249C000  0x0006A000  +
0x1F62506000  0x00006000  *
0x1F6250C000  0x00068000  +
0x1F62574000  0x00008000  *
0x1F6257C000  0x00066000  +
0x1F625E2000  0x0000A000  *
0x1F625EC000  0x00064000  +
0x1F62650000  0x0000C000  *
0x1F6265C000  0x00063000  +
0x1F626BF000  0x0000D000  *
0x1F626CC000  0x000DF000  +
0x1F627AB000  0x00001000  *
0x1F627AC000  0x0006D000  +
0x1F62819000  0x00003000  *
0x1F6281C000  0x0006B000  +
0x1F62887000  0x00005000  *
0x1F6288C000  0x0006A000  +
0x1F628F6000  0x00006000  *
0x1F628FC000  0x00068000  +
0x1F62964000  0x00008000  *
0x1F6296C000  0x00066000  +
0x1F629D2000  0x0000A000  *
0x1F629DC000  0x00064000  +
0x1F62A40000  0x0000C000  *
0x1F62A4C000  0x00063000  +
0x1F62AAF000  0x0000D000  *
0x1F62ABC000  0x000DF000  +
0x1F62B9B000  0x00001000  *
0x1F62B9C000  0x0006D000  +
0x1F62C09000  0x00003000  *
0x1F62C0C000  0x0006B000  +
0x1F62C77000  0x00005000  *
0x1F62C7C000  0x0006A000  +
0x1F62CE6000  0x00006000  *
0x1F62CEC000  0x00068000  +
0x1F62D54000  0x00008000  *
0x1F62D5C000  0x00066000  +
0x1F62DC2000  0x0000A000  *
0x1F62DCC000  0x00064000  +
0x1F62E30000  0x0000C000  *
0x1F62E3C000  0x00063000  +
0x1F62E9F000  0x0000D000  *
0x1F62EAC000  0x000DF000  +
0x1F62F8B000  0x00001000  *
0x1F62F8C000  0x0006D000  +
0x1F62FF9000  0x00003000  *
0x1F62FFC000  0x0006B000  +
0x1F63067000  0x00005000  *
0x1F6306C000  0x0006A000  +
0x1F630D6000  0x00006000  *
0x1F630DC000  0x00068000  +
0x1F63144000  0x00008000  *
0x1F6314C000  0x00066000  +
0x1F631B2000  0x0000A000  *
0x1F631BC000  0x00064000  +
0x1F63220000  0x0000C000  *
0x1F6322C000  0x00063000  +
0x1F6328F000  0x0000D000  *
0x1F6329C000  0x000DF000  +
0x1F6337B000  0x00001000  *
0x1F6337C000  0x0006D000  +
0x1F633E9000  0x00003000  *
0x1F633EC000  0x0006B000  +
0x1F63457000  0x00005000  *
0x1F6345C000  0x0006A000  +
0x1F634C6000  0x00006000  *
0x1F634CC000  0x00068000  +
0x1F63534000  0x00008000  *
0x1F6353C000  0x00066000  +
0x1F635A2000  0x0000A000  *
0x1F635AC000  0x02BEF000  +
0x1F6619B000  0x00001000  *
0x1F6619C000  0x0006D000  +
0x1F66209000  0x00003000  *
0x1F6620C000  0x0006B000  +
0x1F66277000  0x00005000  *
0x1F6627C000  0x00069000  +
0x1F662E5000  0x00007000  *
0x1F662EC000  0x00068000  +
0x1F66354000  0x00008000  *
0x1F6635C000  0x000E4000  +
0x1F66440000  0x0000C000  *
0x1F6644C000  0x00062000  +
0x1F664AE000  0x0000E000  *
0x1F664BC000  0x00060000  +
0x1F6651C000  0x00010000  *
0x1F6652C000  0x0005F000  +
0x1F6658B000  0x00001000  *
0x1F6658C000  0x0006D000  +
0x1F665F9000  0x00003000  *
0x1F665FC000  0x0006B000  +
0x1F66667000  0x00005000  *
0x1F6666C000  0x00069000  +
0x1F666D5000  0x00007000  *
0x1F666DC000  0x00068000  +
0x1F66744000  0x00008000  *
0x1F6674C000  0x000E4000  +
0x1F66830000  0x0000C000  *
0x1F6683C000  0x00062000  +
0x1F6689E000  0x0000E000  *
0x1F668AC000  0x00060000  +
0x1F6690C000  0x00010000  *
0x1F6691C000  0x0005F000  +
0x1F6697B000  0x00001000  *
0x1F6697C000  0x0006D000  +
0x1F669E9000  0x00003000  *
0x1F669EC000  0x0006B000  +
0x1F66A57000  0x00005000  *
