# Rescue Logfile. Created by GNU ddrescue version 1.17
# Command line: ddrescue -d /dev/sdb /home/rescue/image.img /home/rescue/rescuelog.log
# current_pos  current_status
0x649127000     ?
#      pos        size  status
0x1CFBA1E00  0x00000800  -
0x1CFBA2600  0x0000A000  *
0x1CFBAC600  0x000D5800  +
0x1CFC81E00  0x0000A000  *
0x1CFC8BE00  0x000DF000  +
0x1CFD6AE00  0x00001000  *
0x1CFD6BE00  0x000E8000  +
0x1CFE53E00  0x00008000  *
0x1CFE5BE00  0x00000800  -
0x1CFE5C600  0x00010000  *
0x1CFE6C600  0x000CF800  +
0x1CFF3BE00  0x00010000  *
0x1CFF4BE00  0x000D9000  +
0x1D0024E00  0x00007000  *
0x1D002BE00  0x00001000  +
0x1D002CE00  0x00000800  -
0x1D002D600  0x0000F000  *
0x1D003C600  0x000D9800  +
0x1D0115E00  0x00006000  *
0x1D011BE00  0x00101000  +
0x1D021CE00  0x0000F000  *
0x1D022BE00  0x000DA000  +
0x1D0305E00  0x00006000  *
0x1D030BE00  0x00002000  +
0x1D030DE00  0x00000800  -
0x1D030E600  0x0000E000  *
0x1D031C600  0x000D2800  +
0x1D03EEE00  0x0000D000  *
0x1D03FBE00  0x000DB000  +
0x1D04D6E00  0x00005000  *
0x1D04DBE00  0x000E4000  +
0x1D05BFE00  0x0000C000  *
0x1D05CBE00  0x000DD000  +
0x1D06A8E00  0x00003000  *
0x1D06ABE00  0x000E5000  +
0x1D0790E00  0x0000B000  *
0x1D079BE00  0x000DF000  +
0x1D087AE00  0x00001000  *
0x1D087BE00  0x001F6000  +
0x1D0A71E00  0x0000A000  *
0x1D0A7BE00  0x000DF000  +
0x1D0B5AE00  0x00001000  *
0x1D0B5BE00  0x000E8000  +
0x1D0C43E00  0x00008000  *
0x1D0C4BE00  0x000E0000  +
0x1D0D2BE00  0x00010000  *
0x1D0D3BE00  0x000D2000  +
0x1D0E0DE00  0x0000E000  *
0x1D0E1BE00  0x000D4000  +
0x1D0EEFE00  0x0000C000  *
0x1D0EFBE00  0x000D5000  +
0x1D0FD0E00  0x0000B000  *
0x1D0FDBE00  0x001DF000  +
0x1D11BAE00  0x00001000  *
0x1D11BBE00  0x000E8000  +
0x1D12A3E00  0x00008000  *
0x1D12ABE00  0x000E1000  +
0x1D138CE00  0x0000F000  *
0x1D139BE00  0x000D9000  +
0x1D1474E00  0x00007000  *
0x1D147BE00  0x000E2000  +
0x1D155DE00  0x0000E000  *
0x1D156BE00  0x000DB000  +
0x1D1646E00  0x00005000  *
0x1D164BE00  0x000E3000  +
0x1D172EE00  0x0000D000  *
0x1D173BE00  0x001EC000  +
0x1D1927E00  0x00004000  *
0x1D192BE00  0x000E4000  +
0x1D1A0FE00  0x0000C000  *
0x1D1A1BE00  0x000DD000  +
0x1D1AF8E00  0x00003000  *
0x1D1AFBE00  0x000E6000  +
0x1D1BE1E00  0x0000A000  *
0x1D1BEBE00  0x000DE000  +
0x1D1CC9E00  0x00002000  *
0x1D1CCBE00  0x000E7000  +
0x1D1DB2E00  0x00009000  *
0x1D1DBBE00  0x000E0000  +
0x1D1E9BE00  0x00010000  *
0x1D1EABE00  0x001E8000  +
0x1D2093E00  0x00008000  *
0x1D209BE00  0x000E1000  +
0x1D217CE00  0x0000F000  *
0x1D218BE00  0x000D9000  +
0x1D2264E00  0x00007000  *
0x1D226BE00  0x000E2000  +
0x1D234DE00  0x0000E000  *
0x1D235BE00  0x000DB000  +
0x1D2436E00  0x00005000  *
0x1D243BE00  0x000E3000  +
0x1D251EE00  0x0000D000  *
0x1D252BE00  0x000DC000  +
0x1D2607E00  0x00004000  *
0x1D260BE00  0x001F4000  +
0x1D27FFE00  0x0000C000  *
0x1D280BE00  0x000DD000  +
0x1D28E8E00  0x00003000  *
0x1D28EBE00  0x000E6000  +
0x1D29D1E00  0x0000A000  *
0x1D29DBE00  0x000DE000  +
0x1D2AB9E00  0x00002000  *
0x1D2ABBE00  0x000E7000  +
0x1D2BA2E00  0x00009000  *
0x1D2BABE00  0x000E0000  +
0x1D2C8BE00  0x00010000  *
0x1D2C9BE00  0x000D8000  +
0x1D2D73E00  0x00008000  *
0x1D2D7BE00  0x001F1000  +
0x1D2F6CE00  0x0000F000  *
0x1D2F7BE00  0x000D9000  +
0x1D3054E00  0x00007000  *
0x1D305BE00  0x000E2000  +
0x1D313DE00  0x0000E000  *
0x1D314BE00  0x000DB000  +
0x1D3226E00  0x00005000  *
0x1D322BE00  0x000E3000  +
0x1D330EE00  0x0000D000  *
0x1D331BE00  0x000DC000  +
0x1D33F7E00  0x00004000  *
0x1D33FBE00  0x000E5000  +
0x1D34E0E00  0x0000B000  *
0x1D34EBE00  0x001ED000  +
0x1D36D8E00  0x00003000  *
0x1D36DBE00  0x000E6000  +
0x1D37C1E00  0x0000A000  *
0x1D37CBE00  0x000DE000  +
0x1D38A9E00  0x00002000  *
0x1D38ABE00  0x000E7000  +
0x1D3992E00  0x00009000  *
0x1D399BE00  0x000E0000  +
0x1D3A7BE00  0x00010000  *
0x1D3A8BE00  0x000D8000  +
0x1D3B63E00  0x00008000  *
0x1D3B6BE00  0x000E1000  +
0x1D3C4CE00  0x0000F000  *
0x1D3C5BE00  0x001E9000  +
0x1D3E44E00  0x00007000  *
0x1D3E4BE00  0x000E2000  +
0x1D3F2DE00  0x0000E000  *
0x1D3F3BE00  0x000DB000  +
0x1D4016E00  0x00005000  *
0x1D401BE00  0x000E3000  +
0x1D40FEE00  0x0000D000  *
0x1D410BE00  0x000DC000  +
0x1D41E7E00  0x00004000  *
0x1D41EBE00  0x000E5000  +
0x1D42D0E00  0x0000B000  *
0x1D42DBE00  0x000DD000  +
0x1D43B8E00  0x00003000  *
0x1D43BBE00  0x001F5000  +
0x1D45B0E00  0x0000B000  *
0x1D45BBE00  0x000DE000  +
0x1D4699E00  0x00002000  *
0x1D469BE00  0x000E7000  +
0x1D4782E00  0x00009000  *
0x1D478BE00  0x000DF000  +
0x1D486AE00  0x00001000  *
0x1D486BE00  0x000E8000  +
0x1D4953E00  0x00008000  *
0x1D495BE00  0x000E1000  +
0x1D4A3CE00  0x0000F000  *
0x1D4A4BE00  0x000D9000  +
0x1D4B24E00  0x00007000  *
0x1D4B2BE00  0x001F2000  +
0x1D4D1DE00  0x0000E000  *
0x1D4D2BE00  0x000DA000  +
0x1D4E05E00  0x00006000  *
0x1D4E0BE00  0x000E3000  +
0x1D4EEEE00  0x0000D000  *
0x1D4EFBE00  0x000DC000  +
0x1D4FD7E00  0x00004000  *
0x1D4FDBE00  0x000E4000  +
0x1D50BFE00  0x0000C000  *
0x1D50CBE00  0x000DD000  +
0x1D51A8E00  0x00003000  *
0x1D51ABE00  0x000E6000  +
0x1D5291E00  0x0000A000  *
0x1D529BE00  0x001EE000  +
0x1D5489E00  0x00002000  *
0x1D548BE00  0x000E1000  +
0x1D556CE00  0x0000F000  *
0x1D557BE00  0x000D3000  +
0x1D564EE00  0x0000D000  *
0x1D565BE00  0x000D6000  +
0x1D5731E00  0x0000A000  *
0x1D573BE00  0x000D9000  +
0x1D5814E00  0x00007000  *
0x1D581BE00  0x000DB000  +
0x1D58F6E00  0x00005000  *
0x1D58FBE00  0x000E4000  +
0x1D59DFE00  0x0000C000  *
0x1D59EBE00  0x001E6000  +
0x1D5BD1E00  0x0000A000  *
0x1D5BDBE00  0x000DF000  +
0x1D5CBAE00  0x00001000  *
0x1D5CBBE00  0x000CE000  +
0x1D5D89E00  0x00002000  *
0x1D5D8BE00  0x00009000  +
0x1D5D94E00  0x00000800  -
0x1D5D95600  0x00007000  *
0x1D5D9C600  0x000D9800  +
0x1D5E75E00  0x00006000  *
0x1D5E7BE00  0x00005000  +
0x1D5E80E00  0x00000800  -
0x1D5E81600  0x0000B000  *
0x1D5E8C600  0x000D4800  +
0x1D5F60E00  0x0000B000  *
0x1D5F6BE00  0x00000800  -
0x1D5F6C600  0x00010000  *
0x1D5F7C600  0x000CF800  +
0x1D604BE00  0x00010000  *
0x1D605BE00  0x000DC000  +
0x1D6137E00  0x00004000  *
0x1D613BE00  0x00007000  +
0x1D6142E00  0x00000800  -
0x1D6143600  0x00009000  *
0x1D614C600  0x001E8800  +
0x1D6334E00  0x00007000  *
0x1D633BE00  0x00004000  +
0x1D633FE00  0x00000800  -
0x1D6340600  0x0000C000  *
0x1D634C600  0x000D3800  +
0x1D641FE00  0x0000C000  *
0x1D642BE00  0x000E0000  +
0x1D650BE00  0x00010000  *
0x1D651BE00  0x000DB000  +
0x1D65F6E00  0x00005000  *
0x1D65FBE00  0x00006000  +
0x1D6601E00  0x00000800  -
0x1D6602600  0x0000A000  *
0x1D660C600  0x000D5800  +
0x1D66E1E00  0x0000A000  *
0x1D66EBE00  0x00001000  +
0x1D66ECE00  0x00000800  -
0x1D66ED600  0x0000F000  *
0x1D66FC600  0x000D1800  +
0x1D67CDE00  0x0000E000  *
0x1D67DBE00  0x000DD000  +
0x1D68B8E00  0x00003000  *
0x1D68BBE00  0x00008000  +
0x1D68C3E00  0x00000800  -
0x1D68C4600  0x00008000  *
0x1D68CC600  0x001E9800  +
0x1D6AB5E00  0x00006000  *
0x1D6ABBE00  0x00005000  +
0x1D6AC0E00  0x00000800  -
0x1D6AC1600  0x0000B000  *
0x1D6ACC600  0x000D5800  +
0x1D6BA1E00  0x0000A000  *
0x1D6BABE00  0x00001000  +
0x1D6BACE00  0x00000800  -
0x1D6BAD600  0x0000F000  *
0x1D6BBC600  0x000D0800  +
0x1D6C8CE00  0x0000F000  *
0x1D6C9BE00  0x000DC000  +
0x1D6D77E00  0x00004000  *
0x1D6D7BE00  0x00007000  +
0x1D6D82E00  0x00000800  -
0x1D6D83600  0x00009000  *
0x1D6D8C600  0x000D7800  +
0x1D6E63E00  0x00008000  *
0x1D6E6BE00  0x00003000  +
0x1D6E6EE00  0x00000800  -
0x1D6E6F600  0x0000D000  *
0x1D6E7C600  0x000D2800  +
0x1D6F4EE00  0x0000D000  *
0x1D6F5BE00  0x000DE000  +
0x1D7039E00  0x00002000  *
0x1D703BE00  0x00009000  +
0x1D7044E00  0x00000800  -
0x1D7045600  0x00007000  *
0x1D704C600  0x001EB800  +
0x1D7237E00  0x00004000  *
0x1D723BE00  0x00007000  +
0x1D7242E00  0x00000800  -
0x1D7243600  0x00009000  *
0x1D724C600  0x000D6800  +
0x1D7322E00  0x00009000  *
0x1D732BE00  0x00002000  +
0x1D732DE00  0x00000800  -
0x1D732E600  0x0000E000  *
0x1D733C600  0x000D1800  +
0x1D740DE00  0x0000E000  *
0x1D741BE00  0x000DE000  +
0x1D74F9E00  0x00002000  *
0x1D74FBE00  0x00009000  +
0x1D7504E00  0x00000800  -
0x1D7505600  0x00007000  *
0x1D750C600  0x000D8800  +
0x1D75E4E00  0x00007000  *
0x1D75EBE00  0x00004000  +
0x1D75EFE00  0x00000800  -
0x1D75F0600  0x0000C000  *
0x1D75FC600  0x000D3800  +
0x1D76CFE00  0x0000C000  *
0x1D76DBE00  0x000E0000  +
0x1D77BBE00  0x00010000  *
0x1D77CBE00  0x001ED000  +
0x1D79B8E00  0x00003000  *
0x1D79BBE00  0x00008000  +
0x1D79C3E00  0x00000800  -
0x1D79C4600  0x00008000  *
0x1D79CC600  0x000D7800  +
0x1D7AA3E00  0x00008000  *
0x1D7AABE00  0x00003000  +
0x1D7AAEE00  0x00000800  -
0x1D7AAF600  0x0000D000  *
0x1D7ABC600  0x000D3800  +
0x1D7B8FE00  0x0000C000  *
0x1D7B9BE00  0x000DF000  +
0x1D7C7AE00  0x00001000  *
0x1D7C7BE00  0x0000A000  +
0x1D7C85E00  0x00000800  -
0x1D7C86600  0x00006000  *
0x1D7C8C600  0x000D9800  +
0x1D7D65E00  0x00006000  *
0x1D7D6BE00  0x00005000  +
0x1D7D70E00  0x00000800  -
0x1D7D71600  0x0000B000  *
0x1D7D7C600  0x000D5800  +
0x1D7E51E00  0x0000A000  *
0x1D7E5BE00  0x00001000  +
0x1D7E5CE00  0x00000800  -
0x1D7E5D600  0x0000F000  *
0x1D7E6C600  0x000D0800  +
0x1D7F3CE00  0x0000F000  *
0x1D7F4BE00  0x001EE000  +
0x1D8139E00  0x00002000  *
0x1D813BE00  0x00009000  +
0x1D8144E00  0x00000800  -
0x1D8145600  0x00007000  *
0x1D814C600  0x000D9800  +
0x1D8225E00  0x00006000  *
0x1D822BE00  0x00005000  +
0x1D8230E00  0x00000800  -
0x1D8231600  0x0000B000  *
0x1D823C600  0x000D4800  +
0x1D8310E00  0x0000B000  *
0x1D831BE00  0x00000800  -
0x1D831C600  0x00010000  *
0x1D832C600  0x000CF800  +
0x1D83FBE00  0x00010000  *
0x1D840BE00  0x000DC000  +
0x1D84E7E00  0x00004000  *
0x1D84EBE00  0x00007000  +
0x1D84F2E00  0x00000800  -
0x1D84F3600  0x00009000  *
0x1D84FC600  0x000D6800  +
0x1D85D2E00  0x00009000  *
0x1D85DBE00  0x00002000  +
0x1D85DDE00  0x00000800  -
0x1D85DE600  0x0000E000  *
0x1D85EC600  0x000C6800  +
0x1D86B2E00  0x00009000  *
0x1D86BBE00  0x00002000  +
0x1D86BDE00  0x00000800  -
0x1D86BE600  0x0000E000  *
0x1D86CC600  0x000E8800  +
0x1D87B4E00  0x00007000  *
0x1D87BBE00  0x00100000  +
0x1D88BBE00  0x00010000  *
0x1D88CBE00  0x000DB000  +
0x1D89A6E00  0x00005000  *
0x1D89ABE00  0x00006000  +
0x1D89B1E00  0x00000800  -
0x1D89B2600  0x0000A000  *
0x1D89BC600  0x000D5800  +
0x1D8A91E00  0x0000A000  *
0x1D8A9BE00  0x00001000  +
0x1D8A9CE00  0x00000800  -
0x1D8A9D600  0x0000F000  *
0x1D8AAC600  0x000D1800  +
0x1D8B7DE00  0x0000E000  *
0x1D8B8BE00  0x000DD000  +
0x1D8C68E00  0x00003000  *
0x1D8C6BE00  0x00008000  +
0x1D8C73E00  0x00000800  -
0x1D8C74600  0x00008000  *
0x1D8C7C600  0x000D7800  +
0x1D8D53E00  0x00008000  *
0x1D8D5BE00  0x00003000  +
0x1D8D5EE00  0x00000800  -
0x1D8D5F600  0x0000D000  *
0x1D8D6C600  0x000D3800  +
0x1D8E3FE00  0x0000C000  *
0x1D8E4BE00  0x000EA000  +
0x1D8F35E00  0x00006000  *
0x1D8F3BE00  0x00101000  +
0x1D903CE00  0x0000F000  *
0x1D904BE00  0x000DC000  +
0x1D9127E00  0x00004000  *
0x1D912BE00  0x00007000  +
0x1D9132E00  0x00000800  -
0x1D9133600  0x00009000  *
0x1D913C600  0x000D7800  +
0x1D9213E00  0x00008000  *
0x1D921BE00  0x00003000  +
0x1D921EE00  0x00000800  -
0x1D921F600  0x0000D000  *
0x1D922C600  0x000D2800  +
0x1D92FEE00  0x0000D000  *
0x1D930BE00  0x000DE000  +
0x1D93E9E00  0x00002000  *
0x1D93EBE00  0x00009000  +
0x1D93F4E00  0x00000800  -
0x1D93F5600  0x00007000  *
0x1D93FC600  0x000D9800  +
0x1D94D5E00  0x00006000  *
0x1D94DBE00  0x00005000  +
0x1D94E0E00  0x00000800  -
0x1D94E1600  0x0000B000  *
0x1D94EC600  0x000D4800  +
0x1D95C0E00  0x0000B000  *
0x1D95CBE00  0x00000800  -
0x1D95CC600  0x00010000  *
0x1D95DC600  0x000DA800  +
0x1D96B6E00  0x00005000  *
0x1D96BBE00  0x00102000  +
0x1D97BDE00  0x0000E000  *
0x1D97CBE00  0x000DE000  +
0x1D98A9E00  0x00002000  *
0x1D98ABE00  0x00009000  +
0x1D98B4E00  0x00000800  -
0x1D98B5600  0x00007000  *
0x1D98BC600  0x000D8800  +
0x1D9994E00  0x00007000  *
0x1D999BE00  0x00004000  +
0x1D999FE00  0x00000800  -
0x1D99A0600  0x0000C000  *
0x1D99AC600  0x000D3800  +
0x1D9A7FE00  0x0000C000  *
0x1D9A8BE00  0x000E0000  +
0x1D9B6BE00  0x00010000  *
0x1D9B7BE00  0x000DB000  +
0x1D9C56E00  0x00005000  *
0x1D9C5BE00  0x00006000  +
0x1D9C61E00  0x00000800  -
0x1D9C62600  0x0000A000  *
0x1D9C6C600  0x000D5800  +
0x1D9D41E00  0x0000A000  *
0x1D9D4BE00  0x00001000  +
0x1D9D4CE00  0x00000800  -
0x1D9D4D600  0x0000F000  *
0x1D9D5C600  0x000D1800  +
0x1D9E2DE00  0x0000E000  *
0x1D9E3BE00  0x001EF000  +
0x1DA02AE00  0x00001000  *
0x1DA02BE00  0x0000A000  +
0x1DA035E00  0x00000800  -
0x1DA036600  0x00006000  *
0x1DA03C600  0x000D9800  +
0x1DA115E00  0x00006000  *
0x1DA11BE00  0x00005000  +
0x1DA120E00  0x00000800  -
0x1DA121600  0x0000B000  *
0x1DA12C600  0x000D5800  +
0x1DA201E00  0x0000A000  *
0x1DA20BE00  0x00001000  +
0x1DA20CE00  0x00000800  -
0x1DA20D600  0x0000F000  *
0x1DA21C600  0x000D0800  +
0x1DA2ECE00  0x0000F000  *
0x1DA2FBE00  0x000DC000  +
0x1DA3D7E00  0x00004000  *
0x1DA3DBE00  0x00007000  +
0x1DA3E2E00  0x00000800  -
0x1DA3E3600  0x00009000  *
0x1DA3EC600  0x000D7800  +
0x1DA4C3E00  0x00008000  *
0x1DA4CBE00  0x00003000  +
0x1DA4CEE00  0x00000800  -
0x1DA4CF600  0x0000D000  *
0x1DA4DC600  0x000D2800  +
0x1DA5AEE00  0x0000D000  *
0x1DA5BBE00  0x001F0000  +
0x1DA7ABE00  0x00010000  *
0x1DA7BBE00  0x000DC000  +
0x1DA897E00  0x00004000  *
0x1DA89BE00  0x00007000  +
0x1DA8A2E00  0x00000800  -
0x1DA8A3600  0x00009000  *
0x1DA8AC600  0x000D6800  +
0x1DA982E00  0x00009000  *
0x1DA98BE00  0x00002000  +
0x1DA98DE00  0x00000800  -
0x1DA98E600  0x0000E000  *
0x1DA99C600  0x000D1800  +
0x1DAA6DE00  0x0000E000  *
0x1DAA7BE00  0x000CB000  +
0x1DAB46E00  0x00005000  *
0x1DAB4BE00  0x0000E000  +
0x1DAB59E00  0x00000800  -
0x1DAB5A600  0x00002000  *
0x1DAB5C600  0x00008800  +
0x1DAB64E00  0x00000800  -
0x1DAB65600  0x00007800  *
0x1DAB6CE00  0x000C5000  +
0x1DAC31E00  0x0000A000  *
0x1DAC3BE00  0x00009000  +
0x1DAC44E00  0x00000800  -
0x1DAC45600  0x00007000  *
0x1DAC4C600  0x00003800  +
0x1DAC4FE00  0x00000800  -
0x1DAC50600  0x0000C800  *
0x1DAC5CE00  0x000D3000  +
0x1DAD2FE00  0x0000C000  *
0x1DAD3BE00  0x001DF000  +
0x1DAF1AE00  0x00001000  *
0x1DAF1BE00  0x00012000  +
0x1DAF2DE00  0x0000E000  *
0x1DAF3BE00  0x000DD000  +
0x1DB018E00  0x00003000  *
0x1DB01BE00  0x00008000  +
0x1DB023E00  0x00000800  -
0x1DB024600  0x00008000  *
0x1DB02C600  0x000D7800  +
0x1DB103E00  0x00008000  *
0x1DB10BE00  0x00003000  +
0x1DB10EE00  0x00000800  -
0x1DB10F600  0x0000D000  *
0x1DB11C600  0x000D3800  +
0x1DB1EFE00  0x0000C000  *
0x1DB1FBE00  0x000DF000  +
0x1DB2DAE00  0x00001000  *
0x1DB2DBE00  0x0000A000  +
0x1DB2E5E00  0x00000800  -
0x1DB2E6600  0x00006000  *
0x1DB2EC600  0x000C6800  +
0x1DB3B2E00  0x00009000  *
0x1DB3BBE00  0x0000A000  +
0x1DB3C5E00  0x00000800  -
0x1DB3C6600  0x00006000  *
0x1DB3CC600  0x00004800  +
0x1DB3D0E00  0x00000800  -
0x1DB3D1600  0x0000B800  *
0x1DB3DCE00  0x000D5000  +
0x1DB4B1E00  0x0000A000  *
0x1DB4BBE00  0x00001000  +
0x1DB4BCE00  0x00000800  -
0x1DB4BD600  0x0000F000  *
0x1DB4CC600  0x001CF800  +
0x1DB69BE00  0x00010000  *
0x1DB6ABE00  0x00003000  +
0x1DB6AEE00  0x00000800  -
0x1DB6AF600  0x0000D000  *
0x1DB6BC600  0x000DD800  +
0x1DB799E00  0x00002000  *
0x1DB79BE00  0x00009000  +
0x1DB7A4E00  0x00000800  -
0x1DB7A5600  0x00007000  *
0x1DB7AC600  0x000C6800  +
0x1DB872E00  0x00009000  *
0x1DB87BE00  0x0000A000  +
0x1DB885E00  0x00000800  -
0x1DB886600  0x00006000  *
0x1DB88C600  0x00004800  +
0x1DB890E00  0x00000800  -
0x1DB891600  0x0000B800  *
0x1DB89CE00  0x000C1000  +
0x1DB95DE00  0x0000E000  *
0x1DB96BE00  0x00005000  +
0x1DB970E00  0x00000800  -
0x1DB971600  0x0000B000  *
0x1DB97C600  0x00000800  -
0x1DB97CE00  0x00010000  *
0x1DB98CE00  0x000BC000  +
0x1DBA48E00  0x00003000  *
0x1DBA4BE00  0x00010000  +
0x1DBA5BE00  0x00010000  *
0x1DBA6BE00  0x000C8000  +
0x1DBB33E00  0x00008000  *
0x1DBB3BE00  0x0000B000  +
0x1DBB46E00  0x00000800  -
0x1DBB47600  0x00005000  *
0x1DBB4C600  0x00005800  +
0x1DBB51E00  0x00000800  -
0x1DBB52600  0x0000A800  *
0x1DBB5CE00  0x000C8000  +
0x1DBC24E00  0x00007000  *
0x1DBC2BE00  0x00007000  +
0x1DBC32E00  0x00000800  -
0x1DBC33600  0x00009000  *
0x1DBC3C600  0x00001800  +
0x1DBC3DE00  0x00000800  -
0x1DBC3E600  0x0000E800  *
0x1DBC4CE00  0x000E5000  +
0x1DBD31E00  0x0000A000  *
0x1DBD3BE00  0x000E1000  +
0x1DBE1CE00  0x0000F000  *
0x1DBE2BE00  0x00004000  +
0x1DBE2FE00  0x00000800  -
0x1DBE30600  0x0000C000  *
0x1DBE3C600  0x000CC800  +
0x1DBF08E00  0x00003000  *
0x1DBF0BE00  0x00002000  +
0x1DBF0DE00  0x00000800  -
0x1DBF0E600  0x0000E000  *
0x1DBF1C600  0x00000800  -
0x1DBF1CE00  0x00010000  *
0x1DBF2CE00  0x000C7000  +
0x1DBFF3E00  0x00008000  *
0x1DBFFBE00  0x0000B000  +
0x1DC006E00  0x00000800  -
0x1DC007600  0x00005000  *
0x1DC00C600  0x00005800  +
0x1DC011E00  0x00000800  -
0x1DC012600  0x0000A800  *
0x1DC01CE00  0x000C7000  +
0x1DC0E3E00  0x00008000  *
0x1DC0EBE00  0x00006000  +
0x1DC0F1E00  0x00000800  -
0x1DC0F2600  0x0000A000  *
0x1DC0FC600  0x00000800  +
0x1DC0FCE00  0x00000800  -
0x1DC0FD600  0x0000F800  *
0x1DC10CE00  0x000C2000  +
0x1DC1CEE00  0x0000D000  *
0x1DC1DBE00  0x00001000  +
0x1DC1DCE00  0x00000800  -
0x1DC1DD600  0x0000F000  *
0x1DC1EC600  0x000CE800  +
0x1DC2BAE00  0x00001000  *
0x1DC2BBE00  0x0000D000  +
0x1DC2C8E00  0x00000800  -
0x1DC2C9600  0x00003000  *
0x1DC2CC600  0x00007800  +
0x1DC2D3E00  0x00000800  -
0x1DC2D4600  0x00008800  *
0x1DC2DCE00  0x000C9000  +
0x1DC3A5E00  0x00006000  *
0x1DC3ABE00  0x00008000  +
0x1DC3B3E00  0x00000800  -
0x1DC3B4600  0x00008000  *
0x1DC3BC600  0x00002800  +
0x1DC3BEE00  0x00000800  -
0x1DC3BF600  0x0000D800  *
0x1DC3CCE00  0x001D7000  +
0x1DC5A3E00  0x00008000  *
0x1DC5ABE00  0x00006000  +
0x1DC5B1E00  0x00000800  -
0x1DC5B2600  0x0000A000  *
0x1DC5BC600  0x00000800  +
0x1DC5BCE00  0x00000800  -
0x1DC5BD600  0x0000F800  *
0x1DC5CCE00  0x000C2000  +
0x1DC68EE00  0x0000D000  *
0x1DC69BE00  0x00001000  +
0x1DC69CE00  0x00000800  -
0x1DC69D600  0x0000F000  *
0x1DC6AC600  0x000CD800  +
0x1DC779E00  0x00002000  *
0x1DC77BE00  0x0000C000  +
0x1DC787E00  0x00000800  -
0x1DC788600  0x00004000  *
0x1DC78C600  0x00006800  +
0x1DC792E00  0x00000800  -
0x1DC793600  0x00009800  *
0x1DC79CE00  0x000D6000  +
0x1DC872E00  0x00009000  *
0x1DC87BE00  0x00002000  +
0x1DC87DE00  0x00000800  -
0x1DC87E600  0x0000E000  *
0x1DC88C600  0x000D2800  +
0x1DC95EE00  0x0000D000  *
0x1DC96BE00  0x000DE000  +
0x1DCA49E00  0x00002000  *
0x1DCA4BE00  0x00009000  +
0x1DCA54E00  0x00000800  -
0x1DCA55600  0x00007000  *
0x1DCA5C600  0x000D9800  +
0x1DCB35E00  0x00006000  *
0x1DCB3BE00  0x00005000  +
0x1DCB40E00  0x00000800  -
0x1DCB41600  0x0000B000  *
0x1DCB4C600  0x001E6800  +
0x1DCD32E00  0x00009000  *
0x1DCD3BE00  0x00002000  +
0x1DCD3DE00  0x00000800  -
0x1DCD3E600  0x0000E000  *
0x1DCD4C600  0x000D1800  +
0x1DCE1DE00  0x0000E000  *
0x1DCE2BE00  0x000DD000  +
0x1DCF08E00  0x00003000  *
0x1DCF0BE00  0x00008000  +
0x1DCF13E00  0x00000800  -
0x1DCF14600  0x00008000  *
0x1DCF1C600  0x000D8800  +
0x1DCFF4E00  0x00007000  *
0x1DCFFBE00  0x00004000  +
0x1DCFFFE00  0x00000800  -
0x1DD000600  0x0000C000  *
0x1DD00C600  0x000D3800  +
0x1DD0DFE00  0x0000C000  *
0x1DD0EBE00  0x000EA000  +
0x1DD1D5E00  0x00006000  *
0x1DD1DBE00  0x000DB000  +
0x1DD2B6E00  0x00005000  *
0x1DD2BBE00  0x00006000  +
0x1DD2C1E00  0x00000800  -
0x1DD2C2600  0x0000A000  *
0x1DD2CC600  0x001E7800  +
0x1DD4B3E00  0x00008000  *
0x1DD4BBE00  0x00003000  +
0x1DD4BEE00  0x00000800  -
0x1DD4BF600  0x0000D000  *
0x1DD4CC600  0x000D2800  +
0x1DD59EE00  0x0000D000  *
0x1DD5ABE00  0x000DF000  +
0x1DD68AE00  0x00001000  *
0x1DD68BE00  0x0000A000  +
0x1DD695E00  0x00000800  -
0x1DD696600  0x00006000  *
0x1DD69C600  0x000D9800  +
0x1DD775E00  0x00006000  *
0x1DD77BE00  0x00005000  +
0x1DD780E00  0x00000800  -
0x1DD781600  0x0000B000  *
0x1DD78C600  0x000D4800  +
0x1DD860E00  0x0000B000  *
0x1DD86BE00  0x00000800  -
0x1DD86C600  0x00010000  *
0x1DD87C600  0x000D0800  +
0x1DD94CE00  0x0000F000  *
0x1DD95BE00  0x000DC000  +
0x1DDA37E00  0x00004000  *
0x1DDA3BE00  0x00007000  +
0x1DDA42E00  0x00000800  -
0x1DDA43600  0x00009000  *
0x1DDA4C600  0x001F3800  +
0x1DDC3FE00  0x0000C000  *
0x1DDC4BE00  0x000D5000  +
0x1DDD20E00  0x0000B000  *
0x1DDD2BE00  0x00000800  -
0x1DDD2C600  0x00010000  *
0x1DDD3C600  0x000CF800  +
0x1DDE0BE00  0x00010000  *
0x1DDE1BE00  0x000DB000  +
0x1DDEF6E00  0x00005000  *
0x1DDEFBE00  0x00006000  +
0x1DDF01E00  0x00000800  -
0x1DDF02600  0x0000A000  *
0x1DDF0C600  0x000D6800  +
0x1DDFE2E00  0x00009000  *
0x1DDFEBE00  0x00002000  +
0x1DDFEDE00  0x00000800  -
0x1DDFEE600  0x0000E000  *
0x1DDFFC600  0x000D1800  +
0x1DE0CDE00  0x0000E000  *
0x1DE0DBE00  0x000E8000  +
0x1DE1C3E00  0x00008000  *
0x1DE1CBE00  0x000E4000  +
0x1DE2AFE00  0x0000C000  *
0x1DE2BBE00  0x000FB000  +
0x1DE3B6E00  0x00005000  *
